STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,MATL_PROPERTY,PROPERTY_MINIMUM,PROPERTY_MAXIMUM,PROPERTY_MEDIAN,PROPERTY_AVERAGE,PROPERTY_STANDARD_DEVIATION,PROPERTY_COEFF_VARIATION,REP_CODE_SOURCE_VARIABILITY,REP_CODE_SOURCE_VARIABILITY_EXP
4,Arizona,1002,2,2,THREE_EIGHTHS_PASSING,60,69,66.5,65.7,3.3,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,2,2,THREE_FOURTHS_PASSING,95,98,96,96.5,1.2,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,2,2,VOIDS_FILLED_ASPHALT,71.5,71.5,71.5,71.5,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,2,2,VOIDS_MINERAL_AGGR,16.8,16.8,16.8,16.8,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,2,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1002,2,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1002,2,3,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1002,2,3,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1002,2,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,BSG,,,,,,,,
4,Arizona,1002,2,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1002,2,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1002,2,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1002,2,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1002,2,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1002,2,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1002,2,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,IDT_AVERAGE,,,,,,,,
4,Arizona,1002,2,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1002,2,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1002,2,3,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1002,2,3,NO_10_PASSING,,,,,,,,
4,Arizona,1002,2,3,NO_200_PASSING,,,,,,,,
4,Arizona,1002,2,3,NO_40_PASSING,,,,,,,,
4,Arizona,1002,2,3,NO_4_PASSING,,,,,,,,
4,Arizona,1002,2,3,NO_80_PASSING,,,,,,,,
4,Arizona,1002,2,3,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1002,2,3,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1002,2,3,ONE_PASSING,,,,,,,,
4,Arizona,1002,2,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,2,3,REPR_THICKNESS,,,,0.7,,,A,Measured representative property.
4,Arizona,1002,2,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1002,2,3,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1002,2,3,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1002,2,3,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1002,2,3,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1002,3,2,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1002,3,2,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1002,3,2,AIR_VOIDS_AVG_WP,3.65,5.9,4.77,4.77,1.59,0.33,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1002,3,2,ASPHALT_CONTENT_MEAN,5.4,6.4,5.9,5.9,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,BSG,2.312,2.461,2.352,2.37,0.042,0.018,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1002,3,2,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1002,3,2,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1002,3,2,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1002,3,2,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1002,3,2,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1002,3,2,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,IDT_AVERAGE,1.42,1.42,1.42,1.42,,,AS,Representative property from a single measurement.
4,Arizona,1002,3,2,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1002,3,2,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1002,3,2,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1002,3,2,MAX_SPEC_GRAVITY,2.444,2.537,2.501,2.499,0.028,0.011,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,NO_10_PASSING,34,43,38,38.7,3.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,NO_200_PASSING,5.4,6.1,5.7,5.7,0.3,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,NO_40_PASSING,13,14,14,13.7,0.5,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,NO_4_PASSING,47,59,56.5,55.2,4.6,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,NO_80_PASSING,8,8,8,8,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,ONE_HALF_PASSING,69,77,75,74.3,2.9,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,2,REPR_THICKNESS,,,,6.9,,,A,Measured representative property.
4,Arizona,1002,3,2,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1002,3,2,THREE_EIGHTHS_PASSING,60,69,66.5,65.7,3.3,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,THREE_FOURTHS_PASSING,95,98,96,96.5,1.2,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,2,VOIDS_FILLED_ASPHALT,71.5,71.5,71.5,71.5,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,2,VOIDS_MINERAL_AGGR,16.8,16.8,16.8,16.8,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1002,3,3,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1002,3,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1002,3,3,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1002,3,3,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1002,3,3,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1002,3,3,BSG,,,,,,,,
4,Arizona,1002,3,3,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1002,3,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1002,3,3,HEAT_CAPACITY,,,,,,,,
4,Arizona,1002,3,3,IDT_AVERAGE,,,,,,,,
4,Arizona,1002,3,3,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1002,3,3,IDT_POISSON_USED,,,,,,,,
4,Arizona,1002,3,3,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1002,3,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1002,3,3,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1002,3,3,NO_10_PASSING,,,,,,,,
4,Arizona,1002,3,3,NO_200_PASSING,,,,,,,,
4,Arizona,1002,3,3,NO_40_PASSING,,,,,,,,
4,Arizona,1002,3,3,NO_4_PASSING,,,,,,,,
4,Arizona,1002,3,3,NO_80_PASSING,,,,,,,,
4,Arizona,1002,3,3,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1002,3,3,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1002,3,3,ONE_PASSING,,,,,,,,
4,Arizona,1002,3,3,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1002,3,3,REPR_THICKNESS,,,,0,,,A,Measured representative property.
4,Arizona,1002,3,3,SUR_SHORTWAVE_ABSORP,,,,,,,,
4,Arizona,1002,3,3,THERMAL_CONDUCTIVITY,,,,,,,,
4,Arizona,1002,3,3,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1002,3,3,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1002,3,3,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1002,3,3,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1002,3,5,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1002,3,5,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1002,3,5,AIR_VOIDS_AVG_WP,4.62,4.62,4.62,4.62,,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,5,ASPHALT_CONTENT_MEAN,6,6.4,6.2,6.2,0.3,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,BSG,2.499,2.58,2.527,2.537,0.027,0.011,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1002,3,5,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1002,3,5,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1002,3,5,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1002,3,5,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1002,3,5,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1002,3,5,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,IDT_AVERAGE,1.09,1.2,1.15,1.15,0.08,0.07,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,IDT_POISSON_USED,0.5,0.5,0.5,0.5,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,IDT_TEST_TEMPERATURE,25,25,25,25,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1002,3,5,MAX_SPEC_GRAVITY,2.636,2.686,2.659,2.66,0.022,0.008,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,NO_10_PASSING,35,37,36,36,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,NO_200_PASSING,5.3,6.2,5.8,5.8,0.6,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1002,3,5,NO_40_PASSING,13,14,13.5,13.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,NO_4_PASSING,58,61,59.5,59.5,2.1,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,NO_80_PASSING,,,,,,,,
4,Arizona,1002,3,5,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,ONE_HALF_PASSING,83,87,85,85,2.8,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,5,REPR_THICKNESS,,,,3.1,,,A,Measured representative property.
4,Arizona,1002,3,5,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1002,3,5,THREE_EIGHTHS_PASSING,74,78,76,76,2.8,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,THREE_FOURTHS_PASSING,97,97,97,97,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1002,3,5,VOIDS_FILLED_ASPHALT,58.7,58.7,58.7,58.7,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,5,VOIDS_MINERAL_AGGR,11.2,11.2,11.2,11.2,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,6,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1002,3,6,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1002,3,6,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1002,3,6,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1002,3,6,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,BSG,,,,,,,,
4,Arizona,1002,3,6,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1002,3,6,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1002,3,6,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1002,3,6,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1002,3,6,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1002,3,6,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1002,3,6,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,IDT_AVERAGE,,,,,,,,
4,Arizona,1002,3,6,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1002,3,6,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1002,3,6,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1002,3,6,NO_10_PASSING,,,,,,,,
4,Arizona,1002,3,6,NO_200_PASSING,,,,,,,,
4,Arizona,1002,3,6,NO_40_PASSING,,,,,,,,
4,Arizona,1002,3,6,NO_4_PASSING,,,,,,,,
4,Arizona,1002,3,6,NO_80_PASSING,,,,,,,,
4,Arizona,1002,3,6,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1002,3,6,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1002,3,6,ONE_PASSING,,,,,,,,
4,Arizona,1002,3,6,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1002,3,6,REPR_THICKNESS,,,,0.4,,,A,Measured representative property.
4,Arizona,1002,3,6,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1002,3,6,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1002,3,6,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1002,3,6,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1002,3,6,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1003,1,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1003,1,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1003,1,3,AIR_VOIDS_AVG_WP,2.18,2.18,2.18,2.18,,,BS,Representative property calculated from a single measurement.
4,Arizona,1003,1,3,ASPHALT_CONTENT_MEAN,4.7,4.9,4.8,4.8,0.1,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,BSG,2.3,2.38,2.366,2.35,0.033,0.014,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1003,1,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1003,1,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1003,1,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1003,1,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1003,1,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1003,1,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,IDT_AVERAGE,,,,,,,,
4,Arizona,1003,1,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1003,1,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1003,1,3,MAX_SPEC_GRAVITY,2.401,2.404,2.402,2.402,0.002,0.001,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,NO_10_PASSING,38,40,39,39,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,NO_200_PASSING,3.8,4.4,4.1,4.1,0.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1003,1,3,NO_40_PASSING,16,16,16,16,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,NO_4_PASSING,52,52,52,52,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,NO_80_PASSING,6,7,6.5,6.5,0.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1003,1,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,ONE_HALF_PASSING,76,79,77.5,77.5,2.1,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1003,1,3,REPR_THICKNESS,,,,12.6,,,A,Measured representative property.
4,Arizona,1003,1,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1003,1,3,THREE_EIGHTHS_PASSING,67,68,67.5,67.5,0.7,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1003,1,3,THREE_FOURTHS_PASSING,92,94,93,93,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
