TABLE_NAME,FIELD_NAME,FIELD_ALIAS,FIELD_DESCRIPTION,FIELD_UNIT,FIELD_CODETYPE,UNIT_SYSTEM
ANALYSIS_TST_AC_SUPPORT,PROPERTY_MEDIAN,Median Property Value,Median of the material property values measured or used for imputation.,,,
ANALYSIS_TST_AC_SUPPORT,PROPERTY_AVERAGE,Average Property Value,Average of the material property values measured or used for imputation.,,,
ANALYSIS_TST_AC_SUPPORT,PROPERTY_STANDARD_DEVIATION,Standard Deviation of Property Value,Standard deviation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_AC_SUPPORT,PROPERTY_COEFF_VARIATION,Coefficient of Variation of Property Value,Coefficient of variation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_AC_SUPPORT,REP_CODE_SOURCE_VARIABILITY,Representative Data Source Variability,Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value.,,REP_CODE_SOURCE_VARIABILITY,
ANALYSIS_TST_AC_SUPPORT,REP_CODE_SOURCE_VARIABILITY_EXP,Representative Data Source Variability (Code Expansion),Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value. (Code Expansion),,,
ANALYSIS_TST_EF,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_EF,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_EF,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_EF,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_EF,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_EF,LAYER_TYPE,Layer Type Code,Code identifying the type of layer.,,LAYER_TYPE,
ANALYSIS_TST_EF,LAYER_TYPE_EXP,Layer Type Code (Code Expansion),Code identifying the type of layer. (Code Expansion),,,
ANALYSIS_TST_EF,REPR_THICKNESS,Representative Thickness,Representative thickness for a layer in a section.,mm,,Metric
ANALYSIS_TST_EF,MATL_CODE,Material Code,Code corresponding to the material type classification.,,MATERIAL,
ANALYSIS_TST_EF,MATL_CODE_EXP,Material Code (Code Expansion),Code corresponding to the material type classification. (Code Expansion),,,
ANALYSIS_TST_EF,DESCRIPTION,Layer Description Code,Code indicating general type of layer.,,DESCRIPTION,
ANALYSIS_TST_EF,DESCRIPTION_EXP,Layer Description Code (Code Expansion),Code indicating general type of layer. (Code Expansion),,,
ANALYSIS_TST_EF,PROJECT_LAYER_CODE,Project Layer Code,Sequential alphabetic code assigned to identify group project wide layers.,,,
ANALYSIS_TST_EF_SUPPORT,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_EF_SUPPORT,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_EF_SUPPORT,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_EF_SUPPORT,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_EF_SUPPORT,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_EF_SUPPORT,MATL_PROPERTY,Materials Characteristic,Material property type.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_MINIMUM,Minimum Property Value,Minimum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_MAXIMUM,Maximum Property Value,Maximum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_MEDIAN,Median Property Value,Median of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_AVERAGE,Average Property Value,Average of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_STANDARD_DEVIATION,Standard Deviation of Property Value,Standard deviation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,PROPERTY_COEFF_VARIATION,Coefficient of Variation of Property Value,Coefficient of variation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_EF_SUPPORT,REP_CODE_SOURCE_VARIABILITY,Representative Data Source Variability,Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value.,,REP_CODE_SOURCE_VARIABILITY,
ANALYSIS_TST_EF_SUPPORT,REP_CODE_SOURCE_VARIABILITY_EXP,Representative Data Source Variability (Code Expansion),Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value. (Code Expansion),,,
ANALYSIS_TST_TR,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_TR,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_TR,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_TR,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_TR,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_TR,LAYER_TYPE,Layer Type Code,Code identifying the type of layer.,,LAYER_TYPE,
ANALYSIS_TST_TR,LAYER_TYPE_EXP,Layer Type Code (Code Expansion),Code identifying the type of layer. (Code Expansion),,,
ANALYSIS_TST_TR,REPR_THICKNESS,Representative Thickness,Representative thickness for a layer in a section.,mm,,Metric
ANALYSIS_TST_TR,MATL_CODE,Material Code,Code corresponding to the material type classification.,,MATERIAL,
ANALYSIS_TST_TR,MATL_CODE_EXP,Material Code (Code Expansion),Code corresponding to the material type classification. (Code Expansion),,,
ANALYSIS_TST_TR,DESCRIPTION,Layer Description Code,Code indicating general type of layer.,,DESCRIPTION,
ANALYSIS_TST_TR,DESCRIPTION_EXP,Layer Description Code (Code Expansion),Code indicating general type of layer. (Code Expansion),,,
ANALYSIS_TST_TR,PROJECT_LAYER_CODE,Project Layer Code,Sequential alphabetic code assigned to identify group project wide layers.,,,
ANALYSIS_TST_TR_SUPPORT,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_TR_SUPPORT,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_TR_SUPPORT,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_TR_SUPPORT,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_TR_SUPPORT,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_TR_SUPPORT,MATL_PROPERTY,Materials Characteristic,Material property type.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_MINIMUM,Minimum Property Value,Minimum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_MAXIMUM,Maximum Property Value,Maximum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_MEDIAN,Median Property Value,Median of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_AVERAGE,Average Property Value,Average of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_STANDARD_DEVIATION,Standard Deviation of Property Value,Standard deviation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,PROPERTY_COEFF_VARIATION,Coefficient of Variation of Property Value,Coefficient of variation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_TR_SUPPORT,REP_CODE_SOURCE_VARIABILITY,Representative Data Source Variability,Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value.,,REP_CODE_SOURCE_VARIABILITY,
ANALYSIS_TST_TR_SUPPORT,REP_CODE_SOURCE_VARIABILITY_EXP,Representative Data Source Variability (Code Expansion),Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value. (Code Expansion),,,
ANALYSIS_TST_UNBOUND,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_UNBOUND,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_UNBOUND,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_UNBOUND,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_UNBOUND,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_UNBOUND,LAYER_TYPE,Layer Type Code,Code identifying the type of layer.,,LAYER_TYPE,
ANALYSIS_TST_UNBOUND,LAYER_TYPE_EXP,Layer Type Code (Code Expansion),Code identifying the type of layer. (Code Expansion),,,
ANALYSIS_TST_UNBOUND,PROJECT_LAYER_CODE,Project Layer Code,Sequential alphabetic code assigned to identify group project wide layers.,,,
ANALYSIS_TST_UNBOUND,MATL_CODE,Material Code,Code corresponding to the material type classification.,,MATERIAL,
ANALYSIS_TST_UNBOUND,MATL_CODE_EXP,Material Code (Code Expansion),Code corresponding to the material type classification. (Code Expansion),,,
ANALYSIS_TST_UNBOUND,REPR_THICKNESS,Representative Thickness,Representative thickness for a layer in a section.,mm,,Metric
ANALYSIS_TST_UNBOUND,DESCRIPTION,Layer Description Code,Code indicating general type of layer.,,DESCRIPTION,
ANALYSIS_TST_UNBOUND,DESCRIPTION_EXP,Layer Description Code (Code Expansion),Code indicating general type of layer. (Code Expansion),,,
ANALYSIS_TST_UNBOUND,THREE_PASSING,Percent Passing 3 Inch Sieve,Percent unbound/base material passing the 3 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,TWO_PASSING,Percent Passing 2 Inch Sieve,Percent unbound/base material passing the 2 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,ONE_AND_HALF_PASSING,Percent Passing 1 1/2 Inch Sieve,Percent unbound/base material passing the 1 1/2 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,ONE_PASSING,Percent Passing 1 Inch Sieve,Percent unbound/base material passing the 1 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,THREE_FOURTHS_PASSING,Percent Passing 3/4 Inch Sieve,Percent unbound/base material passing the 3/4 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,ONE_HALF_PASSING,Percent Passing 1/2 Inch Sieve,Percent unbound/base material passing the 1/2 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,THREE_EIGHTHS_PASSING,Percent Passing 3/8 Inch Sieve,Percent unbound/base material passing the 3/8 inch sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,NO_4_PASSING,Percent Passing Number 4 Sieve,Percent unbound/base material passing the #4 sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,NO_10_PASSING,Percent Passing Number 10 Sieve,Percent unbound/base material passing the #10 sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,NO_40_PASSING,Percent Passing Number 40 Sieve,Percent unbound/base material passing the #40 sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,NO_80_PASSING,Percent Passing Number 80 Sieve,Percent unbound/base material passing the #80 sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,NO_200_PASSING,Percent Passing Number 200 Sieve,Percent unbound/base material passing the #200 sieve.,%,,Metric
ANALYSIS_TST_UNBOUND,LIQUID_LIMIT,Liquid Limit,Liquid limit determined by AASHTO T89 and T90.,%,,Metric
ANALYSIS_TST_UNBOUND,PLASTIC_LIMIT,Plastic Limit,Plastic limit.,%,,Metric
ANALYSIS_TST_UNBOUND,PLASTICITY_INDEX,Plasticity Index,Plasticity index.,%,,Metric
ANALYSIS_TST_UNBOUND,AASHTO_SOIL_CLASS,AASHTO Soil Class Code,"Code for AASHTO soil classification for subgrade, base, and subbase material.",,S_CLASS,
ANALYSIS_TST_UNBOUND,AASHTO_SOIL_CLASS_EXP,AASHTO Soil Class Code (Code Expansion),"Code for AASHTO soil classification for subgrade, base, and subbase material. (Code Expansion)",,,
ANALYSIS_TST_UNBOUND,SPEC_GRAVITY,Specific Gravity,Specific gravity.,,,
ANALYSIS_TST_UNBOUND,MAX_LAB_DRY_DENSITY,Maximum Lab Dry Density,Maximum laboratory dry density of the sample.,kg/cu m,,Metric
ANALYSIS_TST_UNBOUND,OPTIMUM_LAB_MOISTURE,Optimum Lab Moisture Content,Optimum moisture content.,%,,Metric
ANALYSIS_TST_UNBOUND,RESILIENT_MODULUS,Resilient Modulus,Resilient modulus calculated from laboratory testing per AASHTO T 307 at assumed stress values in the field.,MPa,,Metric
ANALYSIS_TST_UNBOUND,RESILIENT_MODULUS_K1,Resilient Modulus Coefficient K1,"Regression coefficient K1, obtained by fitting resilient modulus test data per AASHTO T 307 to the generalized constitutive model.",,,
ANALYSIS_TST_UNBOUND,RESILIENT_MODULUS_K2,Resilient Modulus Coefficient K2,"Regression coefficient K2, obtained by fitting resilient modulus test data per AASHTO T 307 to the generalized constitutive model.",,,
ANALYSIS_TST_UNBOUND,RESILIENT_MODULUS_K3,Resilient Modulus Coefficient K3,"Regression coefficient K3, obtained by fitting resilient modulus test data per AASHTO T 307 to the generalized constitutive model.",,,
ANALYSIS_TST_UNBOUND,POISSONS_RATIO,Poisson's Ratio,Poisson's ratio of the material.,,,
ANALYSIS_TST_UNBOUND,HYDRAULIC_CONDUCTIVITY,Hydraulic Conductivity,Saturated hydraulic conductivity.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
ANALYSIS_TST_UNBOUND_SUPPORT,STATE_CODE_EXP,State Code (Code Expansion),Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards. (Code Expansion),,,
ANALYSIS_TST_UNBOUND_SUPPORT,SHRP_ID,LTPP Section Identifier,Test section identification number assigned by LTPP program. Must be combined with STATE_CODE to be unique.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,CONSTRUCTION_NO,Construction Number,Event number used to relate changes in pavement structure with other time dependent data elements. This field is set to 1 when a test section is initially accepted into LTPP and is incremented with each change to the layer structure.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,LAYER_NO,Layer Number,"Unique sequential number assigned to pavement layers, starting with layer 1 as the deepest layer (subgrade).",,,
ANALYSIS_TST_UNBOUND_SUPPORT,MATL_PROPERTY,Materials Characteristic,Material property type.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_MINIMUM,Minimum Property Value,Minimum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_MAXIMUM,Maximum Property Value,Maximum of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_MEDIAN,Median Property Value,Median of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_AVERAGE,Average Property Value,Average of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_STANDARD_DEVIATION,Standard Deviation of Property Value,Standard deviation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,PROPERTY_COEFF_VARIATION,Coefficient of Variation of Property Value,Coefficient of variation of the material property values measured or used for imputation.,,,
ANALYSIS_TST_UNBOUND_SUPPORT,REP_CODE_SOURCE_VARIABILITY,Representative Data Source Variability,Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value.,,REP_CODE_SOURCE_VARIABILITY,
ANALYSIS_TST_UNBOUND_SUPPORT,REP_CODE_SOURCE_VARIABILITY_EXP,Representative Data Source Variability (Code Expansion),Subjective measure to rate the source of data and its variability. A measure of the goodness of estimate for the representative material property value. (Code Expansion),,,
CONSTRUCTION_EVENTS_EXP,STATE_CODE,State Code,Numerical code for state or province. U.S. codes are consistent with Federal Information Processing Standards.,,STATE_PROVINCE,
